0,0.9200000166893005, 12.217825889587402, 1.4000000953674316, 0.0, 0.0, 0.0, 1.0, -1.2583106756210327, -29.873510360717773, 6.400000095367432, 31.38809585571289, -1.322106957435608, 0.0
1,-0.9200000166893005, -12.217825889587402, 1.4000000953674316, -0.0, -0.0, 0.0, 1.0, 1.2583106756210327, 29.873510360717773, 6.400000095367432, -31.38809585571289, 1.322106957435608, 0.0
0,0.8784384727478027, 11.23111629486084, 1.5995829105377197, 0.49548032879829407, -0.0208702702075243, 1.5176383760806544e-10, 0.86836838722229, -1.237202763557434, -29.372385025024414, 5.641580104827881, 30.868919372558594, -1.3002389669418335, -1.3436063284189004e-07
1,-0.8784379959106445, -11.23111629486084, 1.5995829105377197, -0.49548032879829407, 0.0208702702075243, 1.5176383760806544e-10, 0.86836838722229, 1.237202763557434, 29.372385025024414, 5.641580104827881, -30.868919372558594, 1.3002389669418335, -1.3436063284189004e-07
0,0.8375712037086487, 10.26088809967041, 1.774364948272705, 0.8561298847198486, -0.036061279475688934, -4.108907436517484e-09, 0.5155007839202881, -1.2166141271591187, -28.88358497619629, 4.909535884857178, 30.35836410522461, -1.278732180595398, 3.4803204584932246e-07
1,-0.8375682830810547, -10.26088809967041, 1.774364948272705, -0.8561298847198486, 0.036061279475688934, -4.108907436517484e-09, 0.5155007839202881, 1.2166141271591187, 28.88358497619629, 4.909535884857178, -30.35836410522461, 1.278732180595398, 3.4803204584932246e-07
0,0.7973812222480774, 9.306739807128906, 1.9251978397369385, 0.9983259439468384, -0.04205074906349182, -1.705615204627975e-08, 0.03971172124147415, -1.1965175867080688, -28.406469345092773, 4.2023797035217285, 29.85624885559082, -1.2575814723968506, 2.2636501739725645e-07
1,-0.7973775863647461, -9.306739807128906, 1.9251978397369385, -0.9983259439468384, 0.04205074906349182, -1.705615204627975e-08, 0.03971172124147415, 1.1965175867080688, 28.406469345092773, 4.2023797035217285, -29.85624885559082, 1.2575814723968506, 2.2636501739725645e-07
0,0.7578526735305786, 8.368294715881348, 2.0528862476348877, 0.8979710936546326, -0.037823665887117386, -2.778126706459716e-08, -0.4384258985519409, -1.1768873929977417, -27.94044303894043, 3.5187439918518066, 29.362407684326172, -1.2367805242538452, 7.918159212749742e-07
1,-0.7578487396240234, -8.368294715881348, 2.0528862476348877, -0.8979710936546326, 0.037823665887117386, -2.778126706459716e-08, -0.4384258985519409, 1.1768873929977417, 27.94044303894043, 3.5187439918518066, -29.362407684326172, 1.2367805242538452, 7.918159212749742e-07
